6.902528349854989420e-01 1.499268772453527243e-01 1.571939586645469678e-01 7.225286767388751537e-03 7.066047379086490832e-01 7.213144995519948921e-01 0.000000000000000000e+00
2.686076857065963219e-01 3.345820286734575988e-01 7.648052464228934921e-01 2.553721405511277451e-03 5.240715169556874331e-01 8.897380488061984449e-01 2.000000000000000000e+00
3.797256666829620930e-01 2.719819025984054339e-01 5.548489666136725562e-01 1.423206607544770779e-03 5.913813819199109645e-01 7.659832393401150297e-01 2.000000000000000000e+00
4.044720228143441898e-01 2.649935433227316728e-01 5.040739268680445306e-01 4.116885192616944779e-03 2.475548302637949893e-01 7.898329204659252367e-01 2.000000000000000000e+00
3.006131713294570851e-01 3.616983309981182670e-01 6.332472178060413182e-01 9.454442964438781625e-04 5.819880565966679686e-01 7.881726664207030497e-01 2.000000000000000000e+00
6.597683278827336517e-01 1.062732764677472158e-01 2.913354531001589587e-01 7.330916198797167785e-03 6.938686942955005765e-01 7.260053760607180218e-01 0.000000000000000000e+00
3.695254834794933774e-02 5.451939989957362842e-01 2.031995230524642482e-01 8.092820190387747152e-04 7.728099277298566827e-01 8.765087229220484832e-02 2.000000000000000000e+00
1.896494893747446286e-01 3.621377051348538822e-01 1.963434022257552203e-01 4.295735127424590155e-03 6.446030522030736787e-01 6.915880461708744376e-01 2.000000000000000000e+00
4.029288892941430000e-01 5.353001385045105254e-01 4.878775834658184013e-02 1.666813784471472490e-04 7.849147284041388950e-01 4.248669161439941888e-01 2.000000000000000000e+00
6.659213255923842611e-01 1.932107841737716880e-01 2.295310015898250622e-01 6.434149375818851851e-03 7.003496942417014592e-01 6.999420228746112693e-01 0.000000000000000000e+00
4.233767104392066605e-02 4.507553719581393059e-01 8.376391096979339534e-02 1.019948074417850693e-03 7.785843659774401848e-01 2.054498497865388795e-01 2.000000000000000000e+00
3.080066097166847539e-01 5.120115320828272365e-01 4.819157392686798658e-02 2.743144257315703344e-03 7.836737621720492666e-03 4.839508775628525994e-01 2.000000000000000000e+00
3.989319448194522111e-01 4.463750558146089009e-01 7.839825119236884521e-02 2.335652662311612365e-03 7.877768412746802840e-01 4.223633584567544341e-01 2.000000000000000000e+00
7.056445937205790830e-01 6.901675561381742652e-02 1.541136724960254778e-01 4.388325967923718818e-03 6.978390689166651395e-01 7.442154640805356269e-01 0.000000000000000000e+00
5.469307844423605403e-01 4.436551412562255714e-01 1.419912559618442538e-01 1.326439997481786842e-03 1.558381005326112297e-02 5.560006324777315712e-01 2.000000000000000000e+00
5.245540788108332686e-01 5.543232530302478756e-01 3.437996820349755595e-02 2.995100940201647112e-03 8.012481394473039420e-03 5.250355768723976579e-01 2.000000000000000000e+00
3.747806599819514806e-01 3.027439428247142850e-01 5.410373608903020770e-01 1.624878914127329344e-03 3.918297078708103953e-01 8.229325884151164061e-01 2.000000000000000000e+00
1.135449309095436510e-01 3.536501103389881884e-01 4.189189189189189699e-01 2.647860552526298730e-03 6.855800441152734570e-02 6.997311969641070162e-01 2.000000000000000000e+00
1.291870573048904958e-01 3.178651463229774654e-01 2.967011128775834394e-01 3.780033815606777779e-03 6.312250058282372622e-01 6.906129763347915729e-01 2.000000000000000000e+00
5.400081550236272062e-04 2.469248323184766170e-01 3.975556438791732483e-01 1.881743885588336995e-03 6.060649534637662095e-01 7.081115269066567963e-01 2.000000000000000000e+00
3.723967058370574734e-01 3.250285258795365118e-01 3.925874403815580171e-01 2.696983586649118626e-03 1.352330398292774793e-01 7.747325146260477524e-01 2.000000000000000000e+00
7.816398298120277310e-01 7.428298577765690691e-01 6.290739268680445306e-01 4.156009914436899905e-03 9.376647597869554041e-01 9.871923259368575732e-01 1.000000000000000000e+00
3.285927642960622119e-01 2.617423698145845412e-01 7.930246422893482139e-01 4.781268148461214652e-03 5.160662087764287254e-01 8.791440468033521194e-01 2.000000000000000000e+00
6.369016322442374589e-01 4.894139369488833546e-01 5.832670906200322636e-02 2.809149190162807744e-03 7.571328658788084413e-03 5.133874453170295116e-01 2.000000000000000000e+00
7.358874993357378269e-02 6.335557551484900518e-01 1.396065182829888396e-01 7.668630790441398381e-04 7.773398131377436959e-01 1.249407052126707135e-01 2.000000000000000000e+00
5.744071301989934764e-01 2.751132631994195887e-01 5.468998410174881197e-01 4.055176679001521421e-03 4.630776679877337543e-01 7.992146734833712740e-01 2.000000000000000000e+00
3.399665804018523474e-01 2.657908245500588684e-01 6.419912559618441428e-01 3.410817344989975405e-03 4.388931728924196363e-01 8.380593474938071719e-01 2.000000000000000000e+00
3.476073187660069230e-01 3.187015102813917644e-01 5.006955484896661313e-01 5.025135514857159529e-03 1.677922636873912798e-01 7.892795024508514334e-01 2.000000000000000000e+00
4.721733345673592014e-02 4.239985718993453667e-01 1.775635930047695099e-01 2.011944358536956086e-03 7.769847389846312735e-01 1.635482000737890906e-01 2.000000000000000000e+00
2.814565876425964008e-01 4.010296499267776427e-01 6.838235294117646079e-01 8.891089583976345819e-04 5.055502752721338089e-01 8.403257260317295030e-01 2.000000000000000000e+00
1.693247347364594813e-01 3.399053754079635059e-01 1.318561208267090279e-01 3.901509378664274035e-03 6.866129871061456003e-01 7.155694934907501636e-01 2.000000000000000000e+00
2.040228234155108400e-01 2.368191810152170118e-01 5.500794912559617833e-01 3.572428174559145238e-03 3.830425192331832762e-01 8.306013809097139156e-01 2.000000000000000000e+00
6.327036968682027140e-01 6.289249522568270967e-01 7.152225755166932153e-01 2.746459854032881880e-03 9.950146154259993381e-01 7.922574184367260353e-01 1.000000000000000000e+00
4.564485538880954651e-01 3.353695947109123776e-01 4.580683624801272225e-01 1.550339507426479061e-03 2.006778688377598430e-01 7.758129974173827437e-01 2.000000000000000000e+00
2.936824935754847044e-01 2.644989577083841636e-01 5.629968203497615065e-01 1.331000228963889233e-03 5.500062765633126349e-02 7.308280187635060043e-01 2.000000000000000000e+00
3.881653246582715266e-01 4.489150864936983787e-01 7.859697933227341449e-02 2.081849559628049396e-03 7.834011799939026854e-01 4.698518947978707616e-01 2.000000000000000000e+00
6.837430470218940348e-01 8.479611737109671310e-01 6.353338632750397119e-01 3.303227023604376426e-03 9.401969047576349547e-01 9.726716913508670626e-01 1.000000000000000000e+00
7.250679916191042906e-01 1.008859403136263683e-01 1.480524642289348658e-01 4.582900873267818295e-03 6.933091835087782373e-01 7.318557950772149878e-01 0.000000000000000000e+00
3.649684140874017713e-01 8.313786445165981531e-01 7.083664546899840486e-01 7.255099795429899995e-03 9.885120958341552244e-01 7.955252200495442905e-01 1.000000000000000000e+00
6.122673375612940339e-01 1.664279848855616528e-01 2.516891891891891442e-01 4.816695266849991067e-03 7.017986837150081980e-01 7.225794550150214102e-01 0.000000000000000000e+00
6.809299260294343625e-01 7.835390948086761176e-01 6.335453100158983109e-01 2.056754698901150109e-03 9.492925416494808477e-01 9.499551994940177435e-01 1.000000000000000000e+00
2.181882454383280989e-01 2.592289164891018460e-01 7.363871224165341456e-01 4.773223151747657024e-03 4.157093413195129261e-01 8.702366520845411513e-01 2.000000000000000000e+00
2.800988145817189801e-01 4.966878559495618850e-01 0.000000000000000000e+00 1.744317665678930601e-03 7.839606907806250247e-01 3.785642755494651457e-01 2.000000000000000000e+00
3.941505958336840587e-01 3.797802602680871442e-01 1.864069952305247024e-01 2.595318232848991928e-03 6.651184477162275233e-01 7.217888578506299613e-01 2.000000000000000000e+00
4.170311000914704302e-01 6.619654128104085489e-01 7.378775834658187760e-01 3.747922237011192675e-03 9.866972723849146698e-01 8.111263374268699033e-01 1.000000000000000000e+00
5.257272755268010966e-01 2.908578406671855632e-01 6.406995230524642482e-01 4.228000975848266764e-03 4.998511557843013375e-01 8.330785853581407219e-01 2.000000000000000000e+00
0.000000000000000000e+00 4.873683132597603773e-01 1.309618441971383829e-01 2.049411900687285123e-04 7.801086742104980098e-01 1.687661413587730475e-01 2.000000000000000000e+00
6.036800864051643511e-01 5.731801022524050104e-01 6.752782193958665191e-01 8.824331343665047234e-01 7.445904990764484754e-01 7.525167343066463399e-01 1.000000000000000000e+00
2.135247055556389328e-01 3.111896147003369584e-01 8.624801271860102481e-02 3.266389399088210146e-03 6.536843426644907140e-01 6.813102830337849358e-01 2.000000000000000000e+00
5.667785821809813163e-01 7.319483150084532541e-01 7.370826709062003879e-01 2.209887838069332471e-03 9.710560766099384233e-01 9.066304748853635243e-01 1.000000000000000000e+00
3.167173999707638687e-01 3.019318818474906463e-01 4.743640699523052895e-01 3.306087606402946608e-03 1.937951688395531114e-01 7.934960206609391609e-01 2.000000000000000000e+00
8.766205331414820279e-01 9.438690674042270190e-02 2.330087440381558295e-01 5.905266925097334835e-03 6.991912199845774500e-01 7.350181837347811165e-01 0.000000000000000000e+00
1.460480189123108119e-01 3.224885621474907760e-01 1.254968203497614787e-01 3.478764777903721982e-03 6.799096174882985899e-01 7.157012596848152386e-01 2.000000000000000000e+00
3.809625095005328976e-01 2.607966345115381723e-01 4.078895071542130157e-01 5.998779526940042038e-03 1.495687104352348140e-01 7.648236968323406382e-01 2.000000000000000000e+00
7.909705400832175437e-01 1.151880875160524870e-01 2.642090620031796733e-01 7.817235289384504709e-03 7.094740239944048454e-01 7.308280187635060043e-01 0.000000000000000000e+00
6.537214581296221239e-01 7.453103808365030281e-01 6.799483306836248131e-01 2.941218376754024897e-03 9.604325448774275742e-01 9.317978179518262571e-01 1.000000000000000000e+00
2.158265118777487890e-01 2.707806518750350833e-01 4.544912559618441983e-01 3.860111596850399670e-03 2.578591539192654492e-01 7.860644073156591860e-01 2.000000000000000000e+00
5.823648788440731749e-01 5.955089011635378293e-01 7.283386327503974522e-01 2.077853351643375607e-03 1.000000000000000000e+00 7.821904812101407867e-01 1.000000000000000000e+00
3.893116427725166195e-01 2.992542210781980461e-01 9.243839427662957631e-01 3.871139322444288045e-01 3.801086742104980293e-02 8.316028039846097286e-01 2.000000000000000000e+00
3.618822906017389318e-01 3.682106488045908677e-01 8.342607313195549157e-01 3.227747304242314062e-03 5.531875975108943022e-01 8.587993464396775911e-01 2.000000000000000000e+00
1.216719593963625917e-01 1.947011292506602431e-01 3.862281399046104680e-01 3.869017982339517658e-03 1.164069364991123096e-01 7.459284246033838217e-01 2.000000000000000000e+00
6.899941682790067254e-01 1.314778606683799367e-01 2.532790143084260870e-01 5.741172715065356001e-03 6.915876118573247577e-01 7.406050703631477106e-01 0.000000000000000000e+00
1.877179527754626875e-01 3.365630687987176128e-01 6.301669316375199115e-01 3.497308597507626463e-03 4.856804691282749498e-01 8.249090813260950839e-01 2.000000000000000000e+00
4.637070622919695628e-01 5.213136984539837870e-01 9.499205087440383555e-02 1.438174737459207379e-03 9.963595932786973100e-03 5.408475201602277460e-01 2.000000000000000000e+00
5.989829005930259465e-01 5.165628467322405104e-01 4.521065182829885759e-02 4.037255986924648786e-03 8.500260029051522406e-03 4.913297844305065110e-01 2.000000000000000000e+00
2.647837178581413098e-01 5.232504493487293296e-01 2.116454689984101356e-01 2.349901337998707850e-04 7.761813388806197977e-01 4.582828229589427926e-02 2.000000000000000000e+00
4.279975215692305990e-01 4.470301832741332415e-01 1.676271860095389921e-01 5.803433524700592205e-03 1.424959202338468324e-02 6.471037790544458268e-01 2.000000000000000000e+00
3.538138803287486089e-01 5.054388538339469328e-01 2.245627980922103653e-02 3.024459233765792055e-03 1.081720854329931876e-02 4.959416012227902959e-01 2.000000000000000000e+00
5.711964447564794600e-01 5.131671639997401613e-01 5.822734499205086539e-02 2.150379754041263462e-03 9.142262790739376713e-03 5.233753228271755820e-01 2.000000000000000000e+00
1.093422567912285120e-01 5.868314921084600844e-01 1.638513513513512876e-01 1.671526914519636236e-03 7.786274052687265357e-01 1.608865229536710351e-01 2.000000000000000000e+00
7.160308873515928152e-01 8.695715741958139067e-02 1.305643879173291055e-01 5.665765559241652677e-03 7.022972221724081976e-01 7.160174985505718404e-01 0.000000000000000000e+00
6.052674981393062481e-01 1.623481053857688816e-01 1.491454689984102189e-01 4.680376266527877006e-03 6.942596345246847545e-01 7.338322879881937766e-01 0.000000000000000000e+00
8.905696339977874076e-02 2.516060348072727826e-01 3.585055643879173082e-01 5.036966076686989584e-03 1.222746265444828867e-01 7.476940916038580243e-01 2.000000000000000000e+00
1.731115065848553569e-01 2.866769108124007093e-01 3.762917329093799501e-01 2.732225565452250579e-03 8.777863457848393558e-02 7.151214884309283759e-01 2.000000000000000000e+00
2.314727256629640073e-01 4.665489915722231817e-01 1.858108108108112722e-02 2.828768301164072581e-03 7.802377920843570624e-01 3.167922837716756757e-01 2.000000000000000000e+00
9.874025210852633849e-01 1.705954531747963521e-01 8.515500794912567173e-02 1.223863310072988153e-02 6.954073489589870372e-01 6.889000158119433781e-01 0.000000000000000000e+00
7.421197785644189082e-01 7.775981911092104681e-01 6.579888712241652726e-01 4.383233691818044092e-03 9.336226530136469970e-01 9.759658462024982661e-01 1.000000000000000000e+00
4.247257079563266369e-01 3.486470889975646359e-01 1.924682034976153144e-01 4.123788349478537014e-03 7.467639832864085836e-01 6.459705897854848278e-01 0.000000000000000000e+00
3.099541210068956221e-01 2.043263857564677488e-01 4.266693163751987261e-01 3.214756749825171175e-03 2.636479385972777534e-01 7.811363516576188548e-01 2.000000000000000000e+00
4.007323359236910632e-01 3.198861625669292552e-01 7.188990461049283853e-01 3.883959284104636280e-03 2.423829420942201843e-02 7.699362251620724962e-01 2.000000000000000000e+00
6.360564078372497043e-01 1.374844173186820506e-01 8.565182829888716431e-02 8.422266431364781869e-03 7.013826372325735470e-01 7.014178042481421516e-01 0.000000000000000000e+00
5.246385066310097489e-01 5.688130811956023658e-01 7.017090620031797288e-01 2.114750009094332368e-03 9.909438157918333268e-01 7.747588678648608118e-01 1.000000000000000000e+00
7.012521534521557465e-01 7.984485779185307441e-01 6.255961844197138744e-01 3.910865448679173156e-03 9.318006563491920691e-01 9.869287935487273122e-01 1.000000000000000000e+00
2.060041998083075865e-01 3.050197741542771124e-01 4.168322734499205207e-01 2.885752279874556799e-03 2.313648835249179636e-01 7.774996047014178790e-01 2.000000000000000000e+00
6.546969655099665886e-01 1.561257200759700592e-01 3.060413354531001384e-01 4.874670274541273614e-03 7.041299786596847410e-01 7.099299003847574507e-01 0.000000000000000000e+00
6.446406581951511505e-01 1.904768048599428387e-01 2.276430842607312932e-01 8.818977840207962646e-03 6.959560999228878719e-01 7.183629368049333497e-01 0.000000000000000000e+00
4.106043733771557736e-01 2.567949925724296589e-01 4.652225755166931598e-01 2.767007765292824918e-03 1.796675214748130467e-01 7.831128445685976436e-01 2.000000000000000000e+00
3.977233142495192886e-01 4.918987111957260350e-01 4.928457869634333965e-02 2.942878391082547757e-03 7.855710775962555514e-01 4.447636114478470404e-01 2.000000000000000000e+00
2.048786408090128852e-01 2.898212921562991484e-01 8.766891891891892552e-01 3.639808506607254864e-03 0.000000000000000000e+00 8.270700469087650664e-01 2.000000000000000000e+00
3.029252814231429558e-01 3.294597306501417244e-01 6.188394276629570756e-01 2.374072327880748234e-03 5.877338019833939775e-01 7.694355136246244786e-01 2.000000000000000000e+00
2.164623668555989422e-01 2.113914154830279224e-01 3.498608903020667960e-01 4.464767524740342018e-03 1.277549629682764587e-01 7.396300005270648459e-01 2.000000000000000000e+00
2.705541859198158372e-01 2.859472369694923133e-01 8.115063593004769871e-01 2.273443790047249401e-03 5.577928016785324017e-01 8.434354082116692908e-01 2.000000000000000000e+00
2.242504898010322656e-01 3.750138666309627555e-01 2.125397456279809194e-01 5.639779351803752075e-03 7.521295482667716970e-01 6.079692194170664976e-01 0.000000000000000000e+00
2.842626383117619615e-01 3.165032509185724541e-01 6.828298887122415950e-01 3.741501958632851427e-03 5.761275397665117648e-01 7.983977230801665437e-01 2.000000000000000000e+00
7.374751941568783442e-01 1.243116863585035647e-01 1.393084260731319024e-01 5.589557050663461479e-03 7.003281745960582283e-01 7.347810045854635819e-01 0.000000000000000000e+00
7.870646445241554767e-01 7.039331577497150993e-01 6.531200317965024649e-01 3.701587981790738658e-03 9.308250990800350788e-01 9.937279291624940836e-01 1.000000000000000000e+00
6.568105368276615508e-01 3.736853558626873628e-01 4.640302066772655221e-01 4.007341768204153269e-03 2.404354141635134390e-01 7.922574184367260353e-01 2.000000000000000000e+00
4.039123463350475784e-01 2.200421327954167339e-01 2.118441971383148714e-01 1.822298075560938339e-03 6.706525832541290200e-01 7.388394033626735080e-01 2.000000000000000000e+00
5.472115666565373626e-01 1.000000000000000000e+00 7.576510333863275548e-01 2.129299062342900235e-03 9.826228861431414163e-01 8.532124598113109970e-01 1.000000000000000000e+00
5.178570625557030738e-01 6.783180853053100146e-02 2.115461049284579342e-01 2.372380916125838707e-03 7.014687158151462487e-01 7.438201654983399580e-01 0.000000000000000000e+00
2.002242182893584632e-01 3.062810048847051658e-01 7.940182829888712268e-01 4.426969332637327621e-03 1.114358983555403804e-02 7.887524376745902455e-01 2.000000000000000000e+00
4.717699660032840248e-01 3.523395255691592065e-01 4.068958664546900028e-01 4.179312630207062014e-03 2.840162831985366676e-01 8.073841775154168010e-01 2.000000000000000000e+00
4.980619007430159839e-01 7.629760562489529274e-01 7.170111287758346164e-01 3.040022744890447364e-03 9.903305058910030212e-01 7.794497443735836084e-01 1.000000000000000000e+00
6.721254307596029598e-01 8.224767833515936877e-01 6.432829888712242594e-01 3.083989138912917281e-03 9.386403170561123943e-01 9.790491751436253276e-01 1.000000000000000000e+00
6.191433237835457515e-01 4.727599252818843190e-01 8.783783783783787047e-02 3.393998536572270189e-03 1.025769775657693963e-02 5.575554735677015206e-01 2.000000000000000000e+00
1.622907262387501826e-01 3.175531699360618076e-01 1.652424483306835779e-01 2.308670393410106221e-03 6.755554758531642223e-01 7.222895693880777568e-01 2.000000000000000000e+00
6.806855970688541202e-01 5.294309895773843810e-02 2.685810810810810856e-01 4.932486784369519671e-03 6.918171547441851477e-01 7.308543720023190637e-01 0.000000000000000000e+00
1.224780480704280999e-01 5.650984377735506214e-01 1.100953895071541955e-01 2.328627868954986793e-04 7.786668579524056444e-01 1.688452010752121424e-01 2.000000000000000000e+00
6.474244533352323527e-01 9.787257754491888173e-01 7.568561208267090556e-01 3.124141125431619936e-03 9.804565751483957925e-01 9.058925841985981942e-01 1.000000000000000000e+00
2.231763372246369503e-01 2.391391677289896878e-01 6.393084260731319857e-01 2.089455528743140895e-03 4.457328335993400170e-01 8.341063616718495943e-01 2.000000000000000000e+00
4.778745628405181578e-01 2.807463928119632302e-01 4.275635930047694822e-01 1.504003108992196846e-03 2.727148826282660421e-01 8.043799082907291398e-01 2.000000000000000000e+00
6.649357102088117033e-01 5.281661313394845347e-01 1.519276629570747716e-01 2.099743911861530997e-03 1.318436956404784623e-02 6.332683286775945275e-01 2.000000000000000000e+00
2.622845339084936556e-01 3.462003818503254782e-01 3.432034976152623096e-01 2.985093629286787904e-03 8.353209117156536190e-02 7.022611078901599413e-01 2.000000000000000000e+00
1.684377100255896598e-01 3.471609596345772153e-01 3.414149443561207975e-01 2.081961828325608853e-03 6.138765848322363938e-01 6.877668265429823791e-01 2.000000000000000000e+00
7.074538755906460974e-01 2.081951087625433239e-01 2.866653418124006647e-01 9.423392700915828035e-03 6.931190933055968451e-01 7.145680704158542396e-01 0.000000000000000000e+00
3.625063051786326374e-01 3.321106731709720372e-01 3.694356120826708945e-01 3.721002071936489047e-03 1.091476427021501605e-01 7.305908396141888028e-01 2.000000000000000000e+00
2.724394994823193805e-01 2.286396282514666367e-01 3.144872813990460814e-01 4.318581490535464834e-03 9.937772358015170560e-02 7.222632161492648084e-01 2.000000000000000000e+00
4.822246586203863261e-01 3.405618090798857578e-01 1.719992050874404044e-01 7.335106784466747729e-03 6.991804601617559456e-01 7.009170927106941340e-01 0.000000000000000000e+00
2.828805094825648236e-01 3.404915011762753019e-01 6.634538950715420658e-01 1.779695743734975490e-03 4.736079479224575284e-01 8.269646339535129398e-01 2.000000000000000000e+00
5.213873252846699113e-01 1.105979867059237731e-01 7.482114467408586267e-02 6.117776305592738731e-03 7.079425425461326471e-01 6.799399146155064022e-01 0.000000000000000000e+00
3.028227697636604598e-01 3.125107418603094156e-01 6.653418124006360568e-01 1.281479856508721017e-03 4.039954808744148917e-01 8.436198808833608176e-01 2.000000000000000000e+00
3.436922060154678493e-01 2.921217709050324407e-01 6.782591414944356689e-01 5.475020452932814231e-03 4.155802234456539013e-02 7.650081695040321650e-01 2.000000000000000000e+00
4.389021766948987824e-01 6.281337581142084625e-01 7.066772655007949044e-01 3.583189663575491943e-03 9.913706220970894822e-01 7.749696937753650650e-01 1.000000000000000000e+00
4.139960138639901532e-01 2.144642711835036131e-01 5.657790143084260315e-01 1.024759307644165221e-03 4.581209762745906411e-01 8.160016866072842268e-01 2.000000000000000000e+00
3.055627028272288048e-01 3.044029094472700536e-01 3.908982511923688730e-01 2.305504712227421024e-03 2.118035256352779061e-01 7.681178516839719528e-01 2.000000000000000000e+00
7.904234416288666853e-01 6.690565421633879462e-01 6.319554848966614236e-01 3.814632788317080109e-03 9.516345964169788951e-01 9.636061771991779601e-01 1.000000000000000000e+00
2.941133728148360160e-01 3.377779408114606197e-01 3.727146263910969815e-01 1.967120417144396869e-03 9.405161128346752053e-02 7.109576766984663232e-01 2.000000000000000000e+00
5.034939678072429814e-01 1.156371981224786905e-01 2.227742448330683744e-01 2.655369106272403943e-03 7.023079819952297020e-01 7.526748537395248073e-01 0.000000000000000000e+00
8.113865397082351549e-01 1.097245987550490992e-01 1.004570747217806009e-01 7.149770049615632520e-03 6.937503362444631394e-01 7.146207768934802473e-01 0.000000000000000000e+00
3.582391189651421698e-02 5.143020361206631641e-01 1.051271860095389366e-01 8.408884168124454829e-04 7.780320284059322189e-01 1.553523428029306153e-01 2.000000000000000000e+00
5.766083831381667579e-01 1.801112222123002482e-01 2.768282988871224037e-01 6.079866114569561046e-03 7.024550329071247434e-01 7.237917040004218094e-01 0.000000000000000000e+00
6.747924827109329504e-01 2.613953241008367123e-01 1.345389507154213515e-01 4.609291417836922783e-03 6.933629826228860926e-01 6.921414641859485739e-01 0.000000000000000000e+00
1.083591298364749989e-01 4.258572561572658843e-01 1.854133545310015507e-01 0.000000000000000000e+00 7.762602442479780152e-01 9.497707268223271049e-02 2.000000000000000000e+00
7.582989143590405101e-01 7.097071728688981729e-01 6.239069952305246192e-01 3.108693236217183013e-03 9.428187149184942273e-01 9.824487429505086578e-01 1.000000000000000000e+00
1.743562211472652890e-01 5.400581955134931000e-01 3.120031796502385421e-02 4.605711740879341780e-04 7.818553521152017405e-01 2.482475096189322994e-01 2.000000000000000000e+00
2.555520044071252772e-01 7.885282932539868783e-01 7.539745627980921627e-01 5.827557024502834360e-03 9.803166974517152354e-01 9.076318979602594483e-01 1.000000000000000000e+00
3.970033205683489164e-01 2.847517147784888736e-01 7.042925278219395180e-01 4.522209143404699698e-03 3.650090561842081471e-02 7.609234174880095125e-01 2.000000000000000000e+00
2.972548686475714463e-01 5.389487883192207729e-01 9.996025437201909447e-02 5.363650215740550613e-04 7.762853505012283772e-01 1.704791018816212422e-01 2.000000000000000000e+00
5.306895482305483691e-01 2.088091958572905193e-01 2.564586645468998616e-01 4.640067015589944589e-03 6.960995642271756711e-01 7.089284773098615267e-01 0.000000000000000000e+00
2.658386987788880634e-03 3.168437142594087153e-01 2.807034976152623096e-01 2.678736877729502499e-03 6.262073417857718649e-01 6.922732303800137599e-01 2.000000000000000000e+00
4.533667436762428005e-01 5.962703816440035470e-02 2.822933227344992524e-01 6.573844076402367634e-03 6.996000932517977278e-01 7.269540926579876050e-01 0.000000000000000000e+00
4.667635725001836322e-01 6.493951715747090514e-01 7.049880763116057603e-01 2.221047673834446005e-03 9.721356454997041041e-01 9.114794708269648993e-01 1.000000000000000000e+00
