6.280908528709538974e-01 6.719777588429416415e-01 3.805696664070904456e-01 5.806473687606981127e-01 3.601987347766786307e-01 2.864669016780414523e-01 1.472985930079543093e-01 1.000000000000000000e+00
4.247678826607600988e-01 6.711101524267548690e-01 5.820636845481036437e-01 3.797760538337113245e-01 6.194308162057761136e-01 7.950742060584379267e-01 6.285275600064198220e-02 1.000000000000000000e+00
6.508549580635772935e-01 5.411142484524501528e-01 5.731697786699856412e-01 7.166248216058709319e-01 5.487145589741305729e-01 5.411350545655566613e-01 2.296868113329147421e-01 0.000000000000000000e+00
1.278739580976638868e-01 3.325205026018528826e-02 7.185688408089300205e-01 5.835965824334028440e-01 4.333197694684638446e-01 5.287526485774414198e-01 6.520451320680996643e-01 1.000000000000000000e+00
6.637839456182241804e-01 7.536336173829861762e-01 5.714171282478196501e-01 5.000860817359242816e-01 5.341836657853965553e-01 6.295078762564948471e-01 1.277166625846243020e-01 1.000000000000000000e+00
5.414671220327410550e-01 6.287511407991636103e-01 4.581231898914655543e-01 2.381310682902354203e-01 3.894190701555899636e-01 5.390894599265588782e-01 1.295425787649858163e-01 1.000000000000000000e+00
6.603987860891741279e-01 7.530505674917028491e-01 4.087478878090736734e-01 6.086446166096123322e-01 5.000161578880064628e-01 4.565780197987983069e-01 1.266648634491792103e-01 1.000000000000000000e+00
6.697039021930802916e-01 7.228927495864266861e-01 5.166478488288925863e-01 6.036112323835488569e-01 6.363570512938823143e-01 6.559185310119870493e-01 1.421804078792645309e-01 1.000000000000000000e+00
3.899903253639263601e-01 4.789365840767789706e-01 5.548018942259517194e-01 3.197066197069601823e-01 4.856295476596803606e-01 6.607402309557171005e-01 1.301497786944532664e-01 1.000000000000000000e+00
6.188649234218717154e-01 6.683408228558959108e-01 5.166487177686500676e-01 8.681834559629068027e-01 5.575103633744029619e-01 4.956219114008185156e-01 1.450719232345102638e-01 1.000000000000000000e+00
6.776306978020575356e-01 7.639377071683767229e-01 7.324646517156374603e-01 8.807729697885040565e-01 4.984751177364892261e-01 4.965517221654513480e-01 1.289848089132930309e-01 0.000000000000000000e+00
7.799617427431807526e-01 7.854700500844652433e-01 4.097875154013071453e-01 5.413236540345932601e-01 4.183585628850272076e-01 4.023611384924447587e-01 1.581281587839332425e-01 0.000000000000000000e+00
7.155409035704011211e-01 6.785341448158012101e-01 5.374864403292647363e-01 8.291271775367748953e-01 5.625783215559192474e-01 5.339287943576952467e-01 1.805191620032497168e-01 0.000000000000000000e+00
7.741294033942048847e-01 7.724054824724564394e-01 6.566238502438401792e-01 2.760352007484467851e-01 3.545494424497283581e-01 5.749247001315979100e-01 1.613131127840225776e-01 1.000000000000000000e+00
5.999912320967073498e-01 5.035434724151756081e-01 2.836217302170234711e-01 3.621029439526112642e-02 1.935936055083589402e-01 3.517273626361585581e-01 2.293414474633888034e-01 1.000000000000000000e+00
6.924766525085417346e-01 8.082120751868507869e-01 7.472961991715432184e-01 6.865215704319584944e-01 4.621353891536474912e-01 5.483220242667233846e-01 1.183364645588301095e-01 1.000000000000000000e+00
6.328277273485606313e-01 7.929700796395071638e-01 5.353396644051335862e-01 7.376812620615740279e-01 2.119482719703572327e-01 1.362657199354804505e-01 1.022914103505564304e-01 1.000000000000000000e+00
6.778096757504171732e-01 7.321542201543453920e-01 5.291748035554099117e-01 5.553153597316574652e-01 5.667985281198950620e-01 6.123412300055064428e-01 1.415251676586193330e-01 1.000000000000000000e+00
7.565574302545766683e-01 6.410581484442076095e-01 9.564379632622589389e-01 3.596380799062645073e-01 1.428712773630637645e-01 4.468680164275483091e-01 2.175667657121711507e-01 1.000000000000000000e+00
1.304108228555077298e-01 0.000000000000000000e+00 7.245229350450623773e-01 5.821104230582010430e-01 4.200804708645456409e-01 5.163276224143054094e-01 1.000000000000000000e+00 1.000000000000000000e+00
8.194625865157904032e-01 8.580509812622915122e-01 6.440683824277017022e-01 6.656717667753602186e-01 6.675133432723170390e-01 7.322343429293063366e-01 1.444180834424491078e-01 0.000000000000000000e+00
6.771004851339689212e-01 7.351472711345056199e-01 6.687230845756245712e-01 3.768760023015475524e-01 3.549864421077116305e-01 5.406351146584027489e-01 1.400364202355437182e-01 1.000000000000000000e+00
5.159158340349975225e-01 6.770825261922446270e-01 6.239978268911237080e-01 5.890991104306770865e-01 6.901138085016228496e-01 7.828737398104708145e-01 9.859109066052200443e-02 1.000000000000000000e+00
9.077429957525625648e-01 9.337770861244901743e-01 8.070848504271500579e-01 6.676779011804372388e-01 4.820469657254362605e-01 5.844742929742102744e-01 1.467652153856690289e-01 0.000000000000000000e+00
5.677321575157937561e-01 5.715575008412285829e-01 7.233832316937911511e-01 1.413636591937185438e-01 1.757004843189689525e-01 4.441780937291975317e-01 1.701666051038101812e-01 1.000000000000000000e+00
4.798613726049645867e-01 6.267597472422851146e-01 7.187092713051853599e-01 3.345971924960054467e-01 2.719539532605836918e-01 4.718937588134272665e-01 1.031305267532774406e-01 1.000000000000000000e+00
7.757200413984710607e-01 6.272436201168039016e-01 7.502794295855274020e-01 6.383357874950293942e-01 5.697134288059878537e-01 6.890432901097505169e-01 2.340009226511658991e-01 0.000000000000000000e+00
7.976296144953407552e-01 8.054859844475048547e-01 2.803956646730441649e-01 7.682854238266928482e-01 5.592384100491806231e-01 3.874066384657438578e-01 1.565226028899909250e-01 1.000000000000000000e+00
3.724933073169985343e-01 3.988556233439106702e-01 1.606099407974243276e-01 4.620751781136827052e-01 4.495266377271855962e-01 3.796754782065894784e-01 1.720810638746331778e-01 1.000000000000000000e+00
6.664278423838214671e-01 7.559663554938835794e-01 5.219964227437500215e-01 5.877476277626969559e-01 5.975748786117859312e-01 6.249472670422900888e-01 1.278223963088227222e-01 1.000000000000000000e+00
4.923120335825058036e-01 5.880531706416203264e-01 5.484647379626839125e-01 6.777731715076533714e-01 8.886971008487331014e-01 9.143350767881707197e-01 1.259269165963798898e-01 1.000000000000000000e+00
5.135728967141378609e-01 7.377332636310227620e-01 4.490439811490894439e-01 5.703635250060655748e-01 4.913237979681809309e-01 4.768063235801479616e-01 7.630290183605795140e-02 0.000000000000000000e+00
5.788086947448300990e-01 5.911279927485274532e-01 3.774411887688196021e-01 6.971208898224298123e-01 7.125470875349160238e-01 6.442636613248849953e-01 1.648548890475045048e-01 1.000000000000000000e+00
6.543013404061538418e-01 7.944216982630638579e-01 4.799824298723969207e-01 5.904417686544608523e-01 4.960837503116168334e-01 4.959696279944006414e-01 1.095067037590563286e-01 1.000000000000000000e+00
4.932143600618305035e-01 6.301566025811207172e-01 3.126906477431808939e-01 4.912452582883366503e-01 5.908798363200946646e-01 5.577281709299843904e-01 1.076216072993115280e-01 1.000000000000000000e+00
6.148595113801905709e-01 6.301793034751111966e-01 6.565905538672147657e-01 5.152076911914036383e-01 4.782949571617736706e-01 6.073673766098613980e-01 1.612812050391394803e-01 0.000000000000000000e+00
6.492453390247832079e-01 5.330460782682405751e-01 8.199854916912846514e-01 5.790506684874742183e-01 1.170548812640489697e-02 1.295790997388800436e-01 2.343731352990083838e-01 1.000000000000000000e+00
6.781609104701462609e-01 5.561143075625342158e-01 7.149377606810636276e-01 5.535124803157591700e-01 5.063348252286216100e-01 6.418987075939601716e-01 2.332590640877670318e-01 1.000000000000000000e+00
7.234940935917320015e-01 7.624860885448202508e-01 4.059853834117532201e-01 5.058928054844803457e-01 6.335815820114483188e-01 6.317449606661462713e-01 1.466015701621993517e-01 0.000000000000000000e+00
7.025506932022275164e-01 7.973249355101768021e-01 8.801882715731905726e-01 8.241760293526489978e-01 4.433650800635631772e-01 5.181214122052769655e-01 1.257609244227479439e-01 0.000000000000000000e+00
4.777405219326096297e-01 6.596631027095662958e-01 3.986259784266467654e-01 4.049649079999142476e-01 4.684571996700452323e-01 5.134984822276927874e-01 8.920651352342157114e-02 1.000000000000000000e+00
4.841030739496743340e-01 4.849849950082644745e-01 3.187522675733114319e-01 2.680164159971922255e-01 4.729553788872490339e-01 5.441057599938345923e-01 1.788702571306151901e-01 1.000000000000000000e+00
6.451903715428789488e-01 5.649483607246527095e-01 9.785853678568959824e-01 6.557989896731665214e-01 2.905913683838896172e-02 1.764859042753951224e-01 2.114648092653267364e-01 1.000000000000000000e+00
1.292271570331960662e-01 5.539710912131588783e-02 5.499056107376685265e-01 6.662126779566894808e-01 5.779264829061242503e-01 5.856402573620317353e-01 5.201030933717170068e-01 1.000000000000000000e+00
7.706830210516281143e-01 6.850664286218054455e-01 6.294247885249916186e-01 2.557709389728226590e-01 5.337932159658398401e-01 7.812101394626437267e-01 1.999499188126632743e-01 1.000000000000000000e+00
5.768902908652006056e-01 5.836950614101081847e-01 3.463275199650665548e-01 5.081335638395622079e-01 5.121031912467266523e-01 4.563178127711118859e-01 1.679156438791117867e-01 1.000000000000000000e+00
6.204305259795236394e-01 5.963277212289200824e-01 3.808503875861492527e-01 5.537288739280232797e-01 3.870255620267082919e-01 3.310526566544265137e-01 1.814105259616222432e-01 1.000000000000000000e+00
7.720085527218499832e-01 7.155504197164925806e-01 7.044267874019138898e-01 8.100909048520354983e-01 4.856759095024694162e-01 4.782565870949704312e-01 1.855524926533690389e-01 0.000000000000000000e+00
3.104584251506181114e-01 5.210335241599182154e-01 5.538058251198876292e-01 5.489729237352658497e-01 8.569136017592358101e-01 9.469212890933881299e-01 6.634449931218060204e-02 1.000000000000000000e+00
6.935370778447191853e-01 7.230504492715346121e-01 4.444099130529366448e-01 5.300238948765587654e-01 4.108709779382456184e-01 4.130418190519498101e-01 1.514185407641432946e-01 1.000000000000000000e+00
6.405158110358472046e-01 7.922442703277290388e-01 4.928337925568261335e-01 5.626903765092946541e-01 4.992819316701090915e-01 5.192895674541397888e-01 1.052982603719446880e-01 0.000000000000000000e+00
7.594357205076883721e-01 8.277594659152109902e-01 5.322662133287834330e-01 5.291324132932408997e-01 4.417116972316545986e-01 4.908068072698676398e-01 1.348322674972779744e-01 0.000000000000000000e+00
8.698327899842189792e-01 8.587767905740696373e-01 4.890660368414949666e-01 5.042060292810046640e-01 5.112572840643145877e-01 5.570315889014353372e-01 1.609876035850977272e-01 1.000000000000000000e+00
7.847805250828864265e-01 8.304680780626929604e-01 6.956542013604033459e-01 5.471732668780081577e-01 3.948759079649569181e-01 5.166564667837229008e-01 1.425962838259897947e-01 1.000000000000000000e+00
9.178170364462482356e-01 9.492610181090931354e-01 6.332833003577110764e-01 6.596882009098870014e-01 3.301834946732015719e-01 3.547959585347713607e-01 1.447714027300746054e-01 0.000000000000000000e+00
6.330928336826050495e-01 7.329698431991708008e-01 2.602565329675071704e-01 5.160628772059842051e-01 5.573717982089008149e-01 4.964066682021322507e-01 1.239499089319774650e-01 1.000000000000000000e+00
7.650218213212609530e-01 7.060744050647660419e-01 6.323059170963981623e-01 5.317842638301156777e-01 4.119366547269048828e-01 5.071906460028665631e-01 1.872871289237234282e-01 1.000000000000000000e+00
5.486954766338140166e-01 6.861210384253164651e-01 5.995243137864387784e-01 5.063163756320164799e-01 6.870294208674956327e-01 8.106630587959205991e-01 1.085995395948414627e-01 1.000000000000000000e+00
3.432530416047048227e-01 3.345723136639702222e-01 2.526170654291655659e-01 3.310877092703267133e-01 4.733638192159589919e-01 4.809869231767298081e-01 2.059303006388913393e-01 1.000000000000000000e+00
5.299664697393486890e-01 6.528888824663025003e-01 5.957378165769423584e-01 4.094353426408084418e-01 4.795763804484256543e-01 6.389607867825191079e-01 1.141152572964260065e-01 1.000000000000000000e+00
7.481489826578575641e-01 7.912765245786913537e-01 3.578741884410802654e-01 4.059074570776878277e-01 4.330970614646063588e-01 4.619304520889290222e-01 1.443614376662308296e-01 1.000000000000000000e+00
6.945843833167170134e-01 8.806362104674108071e-01 3.638823129873614559e-01 4.255298998746836481e-01 3.449440067482278938e-01 3.605663991793912615e-01 9.578664834192007760e-02 1.000000000000000000e+00
5.206173087809333466e-02 2.597444639491492957e-01 6.579170634665835182e-01 7.530110939674341530e-01 5.625369382347449321e-01 5.826258741991364731e-01 2.519792827441123817e-02 1.000000000000000000e+00
4.676664812389239034e-01 6.811954456256548163e-01 7.189286084202454186e-01 6.928236105503881026e-01 3.746803046444549534e-01 4.297516266632862569e-01 7.716730656954415291e-02 1.000000000000000000e+00
9.133102287674941255e-01 9.018414764062465672e-01 5.821106261606866505e-01 6.122238579184946516e-01 2.854569381971105990e-01 3.036408987264167525e-01 1.594920018189984190e-01 0.000000000000000000e+00
7.281614855496822969e-01 7.130477404036441591e-01 4.198265043064961510e-01 6.789240364241401204e-01 3.447494046341914586e-01 2.644139599690085163e-01 1.694051159345301427e-01 1.000000000000000000e+00
4.788009472687871360e-01 5.607110998704631921e-01 3.377586712569961014e-01 2.548526274898981203e-01 5.093831655041172191e-01 6.081648848074563407e-01 1.327791724650090321e-01 1.000000000000000000e+00
8.178088365465521203e-01 8.166877805839743987e-01 7.034961494941512905e-01 6.456493264730011061e-01 4.270018082454418162e-01 5.053174127653488057e-01 1.592543563155308650e-01 1.000000000000000000e+00
5.607861797306630258e-01 7.485899082951245065e-01 4.765629301169722054e-01 5.780950757042532251e-01 4.006502897777310945e-01 3.928344243803188474e-01 9.067868236642574742e-02 1.000000000000000000e+00
5.116741326902878306e-01 4.627268427803977180e-01 4.171154981044520871e-01 4.956823524682991700e-01 2.895437542838049660e-01 2.903909773627843527e-01 2.098500989170815623e-01 1.000000000000000000e+00
5.501145511267200305e-01 6.018402942045647519e-01 5.575176003405023506e-01 4.830251369706757281e-01 1.086746151033915475e-01 1.619081437071769880e-01 1.461066830334567523e-01 1.000000000000000000e+00
4.705826509134120039e-01 6.112758152576821535e-01 3.760710147581423080e-01 2.658843376237190470e-01 5.556147138344716963e-01 6.701879911339160278e-01 1.054822535887037921e-01 1.000000000000000000e+00
3.696020317938509825e-01 3.594911585510247032e-01 2.452556400970906381e-01 2.774593657190893570e-01 4.710642624934258671e-01 5.005923670718497309e-01 2.023191761183595616e-01 1.000000000000000000e+00
5.628536566860019574e-01 5.974450220381116727e-01 4.537537717997520703e-01 2.228541389906350811e-01 1.021103501692598309e-01 2.240122982259204198e-01 1.541743030110578894e-01 1.000000000000000000e+00
6.042013847794502901e-01 6.432353122728244887e-01 3.629084417144667341e-01 5.111011947255428289e-01 3.527216289294556884e-01 3.085125360037038744e-01 1.503323899718035650e-01 1.000000000000000000e+00
7.127954630207198328e-01 8.282489494208332692e-01 3.694681222185128844e-01 8.326709512909014066e-01 8.677595148083883103e-01 7.009724267958836741e-01 1.185534240201586154e-01 1.000000000000000000e+00
6.330928336826050495e-01 5.442594221368225460e-01 3.546996292071861179e-01 0.000000000000000000e+00 1.263587605122043211e-01 3.389840183747789837e-01 2.186676283184249836e-01 1.000000000000000000e+00
7.789013174070033019e-01 7.837764950236493222e-01 5.193463341465180960e-01 3.809643568415653214e-01 5.022295429842059677e-01 6.009710386587132636e-01 1.584251162161126603e-01 1.000000000000000000e+00
4.856937119539404546e-01 4.946624524986413252e-01 3.062505678121010821e-01 8.267145240525743954e-01 7.879354305256981439e-01 6.335728218585630067e-01 1.735419180108675741e-01 1.000000000000000000e+00
7.012251615320056475e-01 6.347436496718459331e-01 6.357074538694473809e-01 3.631834852448301287e-01 5.719618308448876087e-01 7.687573422247087063e-01 1.969033173914845614e-01 1.000000000000000000e+00
7.240243062598206158e-01 5.793402055394386574e-01 6.502017102562546169e-01 4.969125476468088665e-01 5.759072531335007739e-01 7.150011377620725250e-01 2.401732548893299735e-01 1.000000000000000000e+00
6.529758087359319729e-01 6.463565986602981539e-01 5.282141951102506949e-01 3.486423968253888339e-01 3.016563750578787895e-01 4.290108488857185542e-01 1.699137500495912778e-01 1.000000000000000000e+00
4.072222370768097122e-01 5.989370569574516967e-01 4.485835786535531944e-01 2.006942197523081395e-01 4.454323074858861919e-01 6.029569787660247204e-01 8.160920808876634402e-02 1.000000000000000000e+00
7.595485550217648818e-01 8.200669606125623456e-01 5.640520103212588454e-01 6.350786275253629265e-01 6.561460480556213781e-01 6.875035161307619935e-01 1.376459100179617812e-01 0.000000000000000000e+00
6.593383607529966772e-01 6.325662217365112250e-01 4.735539268721973838e-01 2.772274915969102915e-01 4.540001135472247484e-01 5.898612293979832444e-01 1.796648115266100132e-01 1.000000000000000000e+00
7.745595794380636390e-01 7.234472629688261103e-01 7.618314175941434119e-01 3.751602549310814605e-01 4.222421221782216572e-01 6.595117513197321646e-01 1.828617266678823905e-01 1.000000000000000000e+00
6.372252537128032523e-01 6.503193948504348842e-01 9.745668648308433157e-01 6.260353059804161235e-01 2.138353214164577520e-02 1.792533940171413820e-01 1.612058774430557284e-01 1.000000000000000000e+00
5.429566801075224047e-01 6.449049800367415708e-01 6.960331207775349860e-01 5.398464938795894952e-01 4.718281574723213745e-01 6.040862205026729104e-01 1.230756851691287984e-01 0.000000000000000000e+00
5.828083900092213554e-01 6.248802979517399381e-01 3.865625467807274340e-01 6.643819607595323751e-01 5.440899062941449982e-01 4.765367853866753767e-01 1.496707841258251570e-01 1.000000000000000000e+00
0.000000000000000000e+00 1.437335810104520550e-01 5.947172887868522606e-01 7.485398678678227835e-01 5.677016945557938898e-01 5.592185179409410178e-01 6.351245532063672095e-02 1.000000000000000000e+00
7.901579931108554389e-01 8.240058973402712983e-01 4.029800635710726886e-01 6.895619927445510999e-01 5.619524231630419475e-01 4.737937831160448643e-01 1.468375095879059233e-01 1.000000000000000000e+00
6.747145281275696016e-01 7.090181359104881231e-01 4.055342281867935217e-01 4.998628296009016703e-01 4.366152082953125291e-01 4.418026223857580703e-01 1.500053922450466370e-01 0.000000000000000000e+00
7.891083867274379937e-01 5.631251203572429365e-01 5.419610003554959921e-01 4.667878123639086496e-01 6.156222023432224022e-01 7.203461082732471876e-01 2.826871232937276379e-01 1.000000000000000000e+00
6.399855983677583682e-01 7.774861476549042028e-01 1.405436510574266107e-01 3.293496098219402812e-01 6.789763580140082411e-01 6.428500191249839624e-01 1.101837628200929980e-01 1.000000000000000000e+00
5.192452191142110651e-01 6.999151812484604163e-01 2.803074314147832036e-01 5.819182632630441887e-01 6.462624530651158716e-01 5.578832910367188536e-01 9.148757869662489661e-02 1.000000000000000000e+00
6.879698448297876245e-01 6.531308189035618383e-01 5.959645407831488662e-01 5.038949218217977366e-01 5.515305498023433950e-01 6.569570625495394500e-01 1.815512103516040421e-01 1.000000000000000000e+00
3.213277848464369257e-01 6.524050095917837133e-01 7.686462137931729943e-01 5.563047036095291054e-01 3.603801317501422741e-01 4.928871243365792187e-01 2.504839457051137239e-02 1.000000000000000000e+00
6.198375169803870266e-01 6.920825853023286900e-01 6.708846757317723508e-01 7.294423310093198776e-01 3.433251617311275927e-01 3.515727381046342970e-01 1.351763044877074271e-01 0.000000000000000000e+00
7.277357949364416934e-01 8.253895622322697800e-01 6.295247646677025744e-01 5.832679479846272219e-01 2.240450295291543104e-01 2.778266097376704269e-01 1.247021996048812281e-01 0.000000000000000000e+00
4.610350869241638949e-01 6.029917741942374398e-01 5.768820980832649603e-01 5.406043086304785916e-01 2.849889268774110640e-01 3.352169883207768986e-01 1.046817374481803092e-01 0.000000000000000000e+00
5.752996528609344296e-01 6.947438861121822962e-01 1.082911081810479931e-01 4.075975267787781964e-01 6.417830116456622047e-01 4.883465811151594393e-01 1.160423643918271769e-01 1.000000000000000000e+00
7.046715438745824178e-01 7.702280545371216203e-01 4.774359563746422563e-01 5.532866203189034104e-01 2.147840058714525213e-01 2.056448609113081527e-01 1.365984070925459204e-01 1.000000000000000000e+00
7.094050199598060935e-01 6.803979239706398063e-01 7.143305120540477393e-01 2.308505764433705920e-01 2.412783817051760982e-01 4.881025018330327758e-01 1.770834181419277953e-01 1.000000000000000000e+00
5.128917854262299292e-01 6.422533209224530193e-01 2.085261216694692665e-01 5.220902029422207491e-01 6.459073925233883573e-01 5.482499749315249415e-01 1.111799687974914380e-01 1.000000000000000000e+00
7.765482788695288185e-01 6.993989056596756626e-01 4.115318000022283873e-01 7.644598937122166760e-01 8.214131837070013376e-01 7.109198085843083659e-01 1.951491008781727488e-01 1.000000000000000000e+00
6.032975251496093261e-01 5.982291272060415999e-01 3.159405938063123975e-01 4.193250768857691435e-01 3.496214881817757414e-01 3.311530070710565488e-01 1.724577970181015718e-01 1.000000000000000000e+00
5.856106061368889781e-01 7.343377295237905056e-01 6.188067996159807294e-01 8.975261705636367049e-01 6.806177277912313084e-01 6.181490027253684350e-01 1.051443354635255290e-01 1.000000000000000000e+00
6.972485665213402628e-01 8.561154897642160311e-01 5.612842159280976295e-01 5.876303943343579306e-01 6.834992897404977841e-01 7.420808454456137015e-01 1.041635283228702774e-01 0.000000000000000000e+00
6.664962317721943030e-01 8.740187861214132603e-01 8.682876827363605887e-01 7.529481177212999921e-01 1.529218372726822706e-01 2.112690262110818729e-01 8.853430442594914518e-02 0.000000000000000000e+00
6.346834716868711146e-01 5.890176630298153970e-01 3.919573073012382891e-01 1.302656382146246961e-01 4.908312089066603767e-01 6.539080109279191699e-01 1.921339306501412270e-01 1.000000000000000000e+00
5.122043453583764450e-01 6.030499763908617750e-01 3.041421320702582531e-01 5.645272243294322534e-01 5.054947623886807406e-01 3.939377421659387424e-01 1.281251704192263585e-01 0.000000000000000000e+00
7.762502540665596751e-01 8.437767314639856853e-01 7.390037983861479365e-01 3.165044316269018942e-01 2.866356782275947812e-01 5.428129766734047790e-01 1.349118068179804009e-01 1.000000000000000000e+00
6.286636927628311833e-01 4.121301204065810908e-01 4.061899615404309660e-01 4.639088231153823960e-01 8.177135946089364449e-02 8.311993736497776120e-02 3.251588013726746662e-01 1.000000000000000000e+00
6.603744772785462569e-01 5.783626610903283005e-01 9.059139637362789710e-01 7.234627948991815272e-01 1.226147071144234046e-01 2.152507383171612387e-01 2.105278070965470871e-01 1.000000000000000000e+00
6.429017680422463021e-01 7.148246104047142335e-01 6.550259661561755875e-01 7.557723551717770993e-01 5.289080823425621469e-01 5.282581311113702105e-01 1.349783321900494548e-01 0.000000000000000000e+00
4.515232988112395374e-01 3.414252939583810043e-01 2.242592120088479912e-01 3.060199963601978879e-01 4.597584114786731901e-01 4.649715892157432195e-01 2.798011138022744038e-01 1.000000000000000000e+00
8.266204575349882511e-01 9.011156670944684421e-01 7.621415252613948921e-01 7.670115728146221779e-01 2.800583864546412616e-01 3.067911816216767340e-01 1.320348725973842230e-01 0.000000000000000000e+00
8.761743189045172464e-01 8.958257057431154857e-01 5.099623645353903445e-01 7.559124465082425193e-01 5.492119716440222454e-01 5.339215844347516837e-01 1.497083728052311935e-01 0.000000000000000000e+00
6.694124014466824590e-01 6.499856452191894451e-01 7.037472031627974856e-01 8.308395319145376323e-01 5.370321603852591386e-01 5.587787036741004298e-01 1.751831567552202540e-01 0.000000000000000000e+00
7.942774847815762262e-01 8.626477735702204885e-01 6.256406463592865119e-01 7.375545967135710423e-01 4.735156499704444300e-01 4.852237182606609633e-01 1.344087829668094147e-01 0.000000000000000000e+00
4.279005311322698901e-01 2.113548844678594940e-01 0.000000000000000000e+00 4.699996664787398637e-01 5.308562128700081706e-01 4.011137004634190428e-01 4.626072695375216259e-01 1.000000000000000000e+00
6.277348059855933915e-01 6.946627253265201807e-01 2.472924179851415383e-01 5.849522779735295552e-01 3.342992694378231211e-01 1.968798490322533346e-01 1.372898036376123398e-01 1.000000000000000000e+00
