2.312421798706054688e-03 1.687500000000000000e+00 7.643750000000000000e+01 3.530625000000000000e+02
2.312421798706054688e-03 -1.250000000000000000e-01 7.712500000000000000e+01 3.531250000000000000e+02
2.312421798706054688e-03 -2.625000000000000000e+00 7.687500000000000000e+01 3.528125000000000000e+02
2.312421798706054688e-03 -2.375000000000000000e+00 7.556250000000000000e+01 3.515625000000000000e+02
2.312421798706054688e-03 -2.250000000000000000e+00 7.093750000000000000e+01 3.506875000000000000e+02
2.312421798706054688e-03 -3.812500000000000000e+00 7.531250000000000000e+01 3.477500000000000000e+02
2.312421798706054688e-03 -3.812500000000000000e+00 7.606250000000000000e+01 3.468750000000000000e+02
2.312421798706054688e-03 -1.937500000000000000e+00 7.450000000000000000e+01 3.480000000000000000e+02
2.312421798706054688e-03 -2.187500000000000000e+00 7.256250000000000000e+01 3.490000000000000000e+02
2.578902244567871094e-02 -2.250000000000000000e+00 7.268750000000000000e+01 3.500625000000000000e+02
1.298725605010986328e-01 -1.000000000000000000e+00 7.412500000000000000e+01 3.511875000000000000e+02
2.332091331481933594e-01 5.625000000000000000e-01 7.450000000000000000e+01 3.530000000000000000e+02
3.390576839447021484e-01 -1.000000000000000000e+00 7.237500000000000000e+01 3.521250000000000000e+02
4.451351165771484375e-01 -2.187500000000000000e+00 7.031250000000000000e+01 3.515000000000000000e+02
5.510625839233398438e-01 -1.687500000000000000e+00 6.750000000000000000e+01 3.509375000000000000e+02
6.577241420745849609e-01 -1.312500000000000000e+00 6.987500000000000000e+01 3.504375000000000000e+02
7.619957923889160156e-01 -3.125000000000000000e+00 7.331250000000000000e+01 3.469375000000000000e+02
8.696942329406738281e-01 -4.062500000000000000e+00 7.568750000000000000e+01 3.461250000000000000e+02
9.749863147735595703e-01 -2.625000000000000000e+00 7.425000000000000000e+01 3.474375000000000000e+02
1.077111721038818359e+00 -2.312500000000000000e+00 7.250000000000000000e+01 3.480625000000000000e+02
1.185963153839111328e+00 -3.000000000000000000e+00 7.218750000000000000e+01 3.481875000000000000e+02
1.291056871414184570e+00 -1.812500000000000000e+00 7.362500000000000000e+01 3.495625000000000000e+02
1.394605398178100586e+00 8.750000000000000000e-01 7.443750000000000000e+01 3.528125000000000000e+02
1.501502990722656250e+00 -4.375000000000000000e-01 7.218750000000000000e+01 3.525000000000000000e+02
1.608633518218994141e+00 -1.812500000000000000e+00 7.087500000000000000e+01 3.511250000000000000e+02
1.714250087738037109e+00 -1.062500000000000000e+00 6.906250000000000000e+01 3.504375000000000000e+02
1.819219350814819336e+00 -8.750000000000000000e-01 7.118750000000000000e+01 3.502500000000000000e+02
1.923724651336669922e+00 -3.000000000000000000e+00 7.400000000000000000e+01 3.463750000000000000e+02
2.027750015258789062e+00 -4.687500000000000000e+00 7.718750000000000000e+01 3.453125000000000000e+02
2.131499767303466797e+00 -3.062500000000000000e+00 7.531250000000000000e+01 3.470000000000000000e+02
2.235322713851928711e+00 -2.375000000000000000e+00 7.381250000000000000e+01 3.482500000000000000e+02
2.341719865798950195e+00 -3.250000000000000000e+00 7.293750000000000000e+01 3.486875000000000000e+02
2.446987628936767578e+00 -2.500000000000000000e+00 7.393750000000000000e+01 3.480625000000000000e+02
2.553111314773559570e+00 0.000000000000000000e+00 7.456250000000000000e+01 3.517500000000000000e+02
2.659290075302124023e+00 4.375000000000000000e-01 7.375000000000000000e+01 3.533125000000000000e+02
2.765723466873168945e+00 -1.250000000000000000e+00 7.068750000000000000e+01 3.519375000000000000e+02
2.870381116867065430e+00 -1.687500000000000000e+00 6.643750000000000000e+01 3.502500000000000000e+02
2.972205877304077148e+00 -1.250000000000000000e+00 6.837500000000000000e+01 3.489375000000000000e+02
3.081022977828979492e+00 -2.625000000000000000e+00 7.031250000000000000e+01 3.457500000000000000e+02
3.186333656311035156e+00 -3.500000000000000000e+00 7.475000000000000000e+01 3.448125000000000000e+02
3.292486667633056641e+00 -2.250000000000000000e+00 7.443750000000000000e+01 3.447500000000000000e+02
3.399227380752563477e+00 -1.187500000000000000e+00 7.325000000000000000e+01 3.451250000000000000e+02
3.505401134490966797e+00 -1.875000000000000000e+00 7.137500000000000000e+01 3.455000000000000000e+02
3.611358165740966797e+00 -2.125000000000000000e+00 7.287500000000000000e+01 3.452500000000000000e+02
3.718020677566528320e+00 5.625000000000000000e-01 7.437500000000000000e+01 3.493125000000000000e+02
3.823854684829711914e+00 2.500000000000000000e-01 7.368750000000000000e+01 3.508750000000000000e+02
3.929536819458007812e+00 -1.625000000000000000e+00 7.212500000000000000e+01 3.496250000000000000e+02
4.034528017044067383e+00 -1.750000000000000000e+00 6.981250000000000000e+01 3.486250000000000000e+02
4.140285253524780273e+00 -8.750000000000000000e-01 7.031250000000000000e+01 3.490625000000000000e+02
4.246255397796630859e+00 -2.125000000000000000e+00 7.250000000000000000e+01 3.466875000000000000e+02
