1.348495483398437500e-03 -9.875000000000000000e+00 4.187500000000000000e+01 2.767500000000000000e+02
2.067565917968750000e-03 -9.812500000000000000e+00 4.125000000000000000e+01 2.756250000000000000e+02
2.993583679199218750e-03 -8.625000000000000000e+00 4.093750000000000000e+01 2.763750000000000000e+02
2.993583679199218750e-03 -8.750000000000000000e+00 4.125000000000000000e+01 2.745625000000000000e+02
2.993583679199218750e-03 -1.106250000000000000e+01 4.456250000000000000e+01 2.731250000000000000e+02
2.993583679199218750e-03 -1.181250000000000000e+01 4.612500000000000000e+01 2.727500000000000000e+02
2.993583679199218750e-03 -1.018750000000000000e+01 4.487500000000000000e+01 2.745625000000000000e+02
2.993583679199218750e-03 -1.087500000000000000e+01 4.268750000000000000e+01 2.742500000000000000e+02
2.993583679199218750e-03 -1.087500000000000000e+01 4.268750000000000000e+01 2.746875000000000000e+02
2.093100547790527344e-02 -9.062500000000000000e+00 4.437500000000000000e+01 2.781875000000000000e+02
1.262147426605224609e-01 -8.062500000000000000e+00 4.375000000000000000e+01 2.793750000000000000e+02
2.300457954406738281e-01 -9.312500000000000000e+00 4.162500000000000000e+01 2.773750000000000000e+02
3.368024826049804688e-01 -9.312500000000000000e+00 4.050000000000000000e+01 2.760000000000000000e+02
4.422516822814941406e-01 -7.437500000000000000e+00 3.893750000000000000e+01 2.764375000000000000e+02
5.466630458831787109e-01 -7.375000000000000000e+00 4.031250000000000000e+01 2.752500000000000000e+02
6.553626060485839844e-01 -1.043750000000000000e+01 4.512500000000000000e+01 2.737500000000000000e+02
7.616271972656250000e-01 -1.137500000000000000e+01 4.612500000000000000e+01 2.735000000000000000e+02
8.670783042907714844e-01 -1.018750000000000000e+01 4.500000000000000000e+01 2.758750000000000000e+02
9.730825424194335938e-01 -1.150000000000000000e+01 4.281250000000000000e+01 2.763750000000000000e+02
1.077779531478881836e+00 -1.150000000000000000e+01 4.343750000000000000e+01 2.765000000000000000e+02
1.183986902236938477e+00 -1.000000000000000000e+01 4.487500000000000000e+01 2.787500000000000000e+02
1.290357828140258789e+00 -8.812500000000000000e+00 4.400000000000000000e+01 2.798750000000000000e+02
1.396791219711303711e+00 -1.018750000000000000e+01 4.143750000000000000e+01 2.778750000000000000e+02
1.501721858978271484e+00 -9.875000000000000000e+00 3.943750000000000000e+01 2.767500000000000000e+02
1.608622550964355469e+00 -7.500000000000000000e+00 3.843750000000000000e+01 2.771250000000000000e+02
1.715144872665405273e+00 -7.750000000000000000e+00 4.050000000000000000e+01 2.745625000000000000e+02
1.819798946380615234e+00 -1.012500000000000000e+01 4.437500000000000000e+01 2.731250000000000000e+02
1.925037860870361328e+00 -1.062500000000000000e+01 4.543750000000000000e+01 2.736250000000000000e+02
2.030595541000366211e+00 -9.312500000000000000e+00 4.443750000000000000e+01 2.752500000000000000e+02
2.135862588882446289e+00 -1.025000000000000000e+01 4.225000000000000000e+01 2.754375000000000000e+02
2.241387844085693359e+00 -1.050000000000000000e+01 4.287500000000000000e+01 2.763750000000000000e+02
2.347674369812011719e+00 -9.062500000000000000e+00 4.456250000000000000e+01 2.790000000000000000e+02
2.453492879867553711e+00 -8.562500000000000000e+00 4.400000000000000000e+01 2.801875000000000000e+02
2.559129714965820312e+00 -1.025000000000000000e+01 4.106250000000000000e+01 2.778125000000000000e+02
2.664128303527832031e+00 -9.937500000000000000e+00 3.912500000000000000e+01 2.766875000000000000e+02
2.768764734268188477e+00 -8.937500000000000000e+00 3.962500000000000000e+01 2.768125000000000000e+02
2.872773170471191406e+00 -9.750000000000000000e+00 4.162500000000000000e+01 2.741250000000000000e+02
2.976760387420654297e+00 -1.168750000000000000e+01 4.581250000000000000e+01 2.731250000000000000e+02
3.081113576889038086e+00 -1.106250000000000000e+01 4.487500000000000000e+01 2.740000000000000000e+02
3.187048435211181641e+00 -1.100000000000000000e+01 4.381250000000000000e+01 2.753750000000000000e+02
3.293276548385620117e+00 -1.200000000000000000e+01 4.193750000000000000e+01 2.755625000000000000e+02
3.398691177368164062e+00 -1.125000000000000000e+01 4.318750000000000000e+01 2.760625000000000000e+02
3.504624128341674805e+00 -8.562500000000000000e+00 4.375000000000000000e+01 2.786875000000000000e+02
3.610061645507812500e+00 -8.687500000000000000e+00 4.256250000000000000e+01 2.786875000000000000e+02
3.716756820678710938e+00 -9.562500000000000000e+00 4.068750000000000000e+01 2.763750000000000000e+02
3.821333646774291992e+00 -8.187500000000000000e+00 3.843750000000000000e+01 2.761250000000000000e+02
3.926151990890502930e+00 -7.625000000000000000e+00 3.856250000000000000e+01 2.760625000000000000e+02
4.030781984329223633e+00 -9.062500000000000000e+00 3.981250000000000000e+01 2.729375000000000000e+02
4.123876094818115234e+00 -1.131250000000000000e+01 4.425000000000000000e+01 2.723750000000000000e+02
4.240269899368286133e+00 -1.068750000000000000e+01 4.350000000000000000e+01 2.741250000000000000e+02
