1.024246215820312500e-03 2.625000000000000000e+00 7.456250000000000000e+01 2.431250000000000000e+02
1.024246215820312500e-03 5.187500000000000000e+00 7.893750000000000000e+01 2.451250000000000000e+02
1.024246215820312500e-03 3.562500000000000000e+00 7.837500000000000000e+01 2.448750000000000000e+02
5.074024200439453125e-03 -5.000000000000000000e-01 7.725000000000000000e+01 2.414375000000000000e+02
5.074024200439453125e-03 0.000000000000000000e+00 7.312500000000000000e+01 2.406875000000000000e+02
9.077787399291992188e-03 -1.250000000000000000e-01 7.406250000000000000e+01 2.394375000000000000e+02
9.077787399291992188e-03 -2.937500000000000000e+00 8.031250000000000000e+01 2.373750000000000000e+02
9.077787399291992188e-03 -7.500000000000000000e-01 7.925000000000000000e+01 2.381875000000000000e+02
1.340723037719726562e-02 2.562500000000000000e+00 7.687500000000000000e+01 2.410000000000000000e+02
1.581668853759765625e-02 1.812500000000000000e+00 7.356250000000000000e+01 2.413125000000000000e+02
9.893202781677246094e-02 3.000000000000000000e+00 7.393750000000000000e+01 2.424375000000000000e+02
2.062187194824218750e-01 5.750000000000000000e+00 7.881250000000000000e+01 2.466875000000000000e+02
3.094484806060791016e-01 3.812500000000000000e+00 7.837500000000000000e+01 2.461250000000000000e+02
4.164535999298095703e-01 -1.250000000000000000e-01 7.750000000000000000e+01 2.426250000000000000e+02
5.224356651306152344e-01 0.000000000000000000e+00 7.337500000000000000e+01 2.411875000000000000e+02
6.260111331939697266e-01 0.000000000000000000e+00 7.400000000000000000e+01 2.403125000000000000e+02
7.308647632598876953e-01 -2.812500000000000000e+00 7.943750000000000000e+01 2.387500000000000000e+02
8.342413902282714844e-01 -2.250000000000000000e+00 8.012500000000000000e+01 2.375000000000000000e+02
9.406023025512695312e-01 1.875000000000000000e+00 7.712500000000000000e+01 2.408750000000000000e+02
1.046157360076904297e+00 2.250000000000000000e+00 7.412500000000000000e+01 2.426875000000000000e+02
1.153049468994140625e+00 3.125000000000000000e+00 7.443750000000000000e+01 2.440625000000000000e+02
1.258889675140380859e+00 6.125000000000000000e+00 7.956250000000000000e+01 2.471875000000000000e+02
1.366104841232299805e+00 4.187500000000000000e+00 7.912500000000000000e+01 2.461250000000000000e+02
1.471732378005981445e+00 -3.125000000000000000e-01 7.743750000000000000e+01 2.423750000000000000e+02
1.574943065643310547e+00 5.625000000000000000e-01 7.281250000000000000e+01 2.416875000000000000e+02
1.681056737899780273e+00 3.750000000000000000e-01 7.425000000000000000e+01 2.400625000000000000e+02
1.786603927612304688e+00 -2.375000000000000000e+00 8.000000000000000000e+01 2.375000000000000000e+02
1.891456365585327148e+00 -1.062500000000000000e+00 8.037500000000000000e+01 2.379375000000000000e+02
1.996725797653198242e+00 2.125000000000000000e+00 7.712500000000000000e+01 2.403125000000000000e+02
2.102895259857177734e+00 1.750000000000000000e+00 7.381250000000000000e+01 2.408750000000000000e+02
2.209739208221435547e+00 2.687500000000000000e+00 7.487500000000000000e+01 2.413750000000000000e+02
2.315332889556884766e+00 5.625000000000000000e+00 7.843750000000000000e+01 2.453750000000000000e+02
